	id	server	secret	title	tags	views	description	date_taken	latitude	longitude	url_s	owner_name	owner	media
801	53983066370	65535	b321107c9d	Batman Unmasked 6-9-24 157 Bane headset Hardy	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	362	Bane’s headset As used by Tom Hardy as ’Bane’ The Dark Knight Rises (2012)	2024-09-06 14:18:30	51.512663	-0.121123	https://live.staticflickr.com/65535/53983066370_b321107c9d_m.jpg	Mac Spud	28178879@N06	photo
802	53981743767	65535	4e8bf75cb9	Batman Unmasked 6-9-24 160 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	393	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:20:05	51.512663	-0.121123	https://live.staticflickr.com/65535/53981743767_4e8bf75cb9_m.jpg	Mac Spud	28178879@N06	photo
803	53982634671	65535	e05694fe43	Batman Unmasked 6-9-24 163 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	394	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:21:45	51.512663	-0.121123	https://live.staticflickr.com/65535/53982634671_e05694fe43_m.jpg	Mac Spud	28178879@N06	photo
804	53982634701	65535	8aa84b1fa5	Batman Unmasked 6-9-24 162 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	849	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:21:33	51.512663	-0.121123	https://live.staticflickr.com/65535/53982634701_8aa84b1fa5_m.jpg	Mac Spud	28178879@N06	photo
805	53982634641	65535	1e5f255220	Batman Unmasked 6-9-24 165 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	398	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:22:06	51.512663	-0.121123	https://live.staticflickr.com/65535/53982634641_1e5f255220_m.jpg	Mac Spud	28178879@N06	photo
806	53981743592	65535	f35075082a	Batman Unmasked 6-9-24 168 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	433	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:23:12	51.512663	-0.121123	https://live.staticflickr.com/65535/53981743592_f35075082a_m.jpg	Mac Spud	28178879@N06	photo
807	53982879853	65535	736ae53262	Batman Unmasked 6-9-24 169 Batmobile Batman 2022	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	424	The Batmobile A modified Dodge Charger used by Robert Pattinson The Batman 2022	2024-09-06 14:23:32	51.512663	-0.121123	https://live.staticflickr.com/65535/53982879853_736ae53262_m.jpg	Mac Spud	28178879@N06	photo
808	53983069085	65535	f4e5e4c81c	Batman Unmasked 6-9-24 2 Drifter costume	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	681	Drifter’s Costume As worn by Robert Pattinson as ‘Bruce Wayne’ / ‘Drifter’ The Batman 2022 The second secret identity of Bruce Wayne known as the ‘Drifter’ on production.	2024-09-06 13:23:26	51.512663	-0.121123	https://live.staticflickr.com/65535/53983069085_f4e5e4c81c_m.jpg	Mac Spud	28178879@N06	photo
809	53981746422	65535	c271784d0d	Batman Unmasked 6-9-24 3 Drifter costume	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	669	Drifter’s Costume As worn by Robert Pattinson as ‘Bruce Wayne’ / ‘Drifter’ The Batman 2022 The second secret identity of Bruce Wayne known as the ‘Drifter’ on production.	2024-09-06 13:26:06	51.512663	-0.121123	https://live.staticflickr.com/65535/53981746422_c271784d0d_m.jpg	Mac Spud	28178879@N06	photo
810	53982946744	65535	964135e2d7	Batman Unmasked 6-9-24 5 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	622	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:24:04	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946744_964135e2d7_m.jpg	Mac Spud	28178879@N06	photo
811	53983068985	65535	c5c8a09a18	Batman Unmasked 6-9-24 6 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	611	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:24:19	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068985_c5c8a09a18_m.jpg	Mac Spud	28178879@N06	photo
812	53982946679	65535	8db63a646d	Batman Unmasked 6-9-24 8 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	600	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:25:26	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946679_8db63a646d_m.jpg	Mac Spud	28178879@N06	photo
813	53982946659	65535	36b26c9cb6	Batman Unmasked 6-9-24 9 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	597	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:26:32	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946659_36b26c9cb6_m.jpg	Mac Spud	28178879@N06	photo
814	53982637516	65535	f2c4615e4b	Batman Unmasked 6-9-24 11 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	605	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:27:01	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637516_f2c4615e4b_m.jpg	Mac Spud	28178879@N06	photo
815	53982946584	65535	f33ab4f5f2	Batman Unmasked 6-9-24 13 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	882	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:27:14	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946584_f33ab4f5f2_m.jpg	Mac Spud	28178879@N06	photo
816	53981746197	65535	bcc1b8a0c8	Batman Unmasked 6-9-24 14 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	576	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:27:31	51.512663	-0.121123	https://live.staticflickr.com/65535/53981746197_bcc1b8a0c8_m.jpg	Mac Spud	28178879@N06	photo
817	53982946594	65535	a57f5d214f	Batman Unmasked 6-9-24 12 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	638	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:27:06	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946594_a57f5d214f_m.jpg	Mac Spud	28178879@N06	photo
818	53982882613	65535	14e750007c	Batman Unmasked 6-9-24 15 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	574	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:27:41	51.512663	-0.121123	https://live.staticflickr.com/65535/53982882613_14e750007c_m.jpg	Mac Spud	28178879@N06	photo
819	53983068860	65535	16eebf0018	Batman Unmasked 6-9-24 18 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	579	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:28:55	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068860_16eebf0018_m.jpg	Mac Spud	28178879@N06	photo
820	53982946569	65535	80f49c3518	Batman Unmasked 6-9-24 16 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	567	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:28:11	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946569_80f49c3518_m.jpg	Mac Spud	28178879@N06	photo
821	53982946554	65535	7fd04c9166	Batman Unmasked 6-9-24 17 Batpod	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	571	Batcycle aka The Batpod The Batcycle is known as the Batpod for The Dark Knight (2008) and The Dark Knight Rises (2012).	2024-09-06 13:28:40	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946554_7fd04c9166_m.jpg	Mac Spud	28178879@N06	photo
822	53982637396	65535	3e3021fca5	Batman Unmasked 6-9-24 21 Kilmer cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	529	Batman’s Cowl As worn by Val Kilmer as ‘Batman’ Batman Forever (1995)	2024-09-06 13:30:15	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637396_3e3021fca5_m.jpg	Mac Spud	28178879@N06	photo
823	53983068835	65535	fed1901123	Batman Unmasked 6-9-24 20 Keaton cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	538	Batman’s Cowl As worn by Michael Keaton as ‘Batman’ Originally seen in Batman (1989) and updated for The Flash (2023)	2024-09-06 13:29:44	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068835_fed1901123_m.jpg	Mac Spud	28178879@N06	photo
824	53982637421	65535	1d79105774	Batman Unmasked 6-9-24 19 Keaton cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	539	Batman’s Cowl As worn by Michael Keaton as ‘Batman’ Originally seen in Batman (1989) and updated for The Flash (2023)	2024-09-06 13:29:30	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637421_1d79105774_m.jpg	Mac Spud	28178879@N06	photo
825	53981746042	65535	605cfef531	Batman Unmasked 6-9-24 23 Clooney cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	532	Batman’s Cowl As worn by George Clooney as ‘Batman’ Batman &amp; Robin (1997)	2024-09-06 13:30:52	51.512663	-0.121123	https://live.staticflickr.com/65535/53981746042_605cfef531_m.jpg	Mac Spud	28178879@N06	photo
826	53982637301	65535	ae8874b5df	Batman Unmasked 6-9-24 25 Bale cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	533	Batman’s Cowl As worn by Christian Bale as ‘Batman’ Batman Begins (2005)	2024-09-06 13:31:30	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637301_ae8874b5df_m.jpg	Mac Spud	28178879@N06	photo
827	53982637331	65535	d13c70bf2c	Batman Unmasked 6-9-24 24 Clooney cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	524	Batman’s Cowl As worn by George Clooney as ‘Batman’ Batman &amp; Robin (1997)	2024-09-06 13:31:06	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637331_d13c70bf2c_m.jpg	Mac Spud	28178879@N06	photo
828	53982882408	65535	660706b9fb	Batman Unmasked 6-9-24 27 Bale cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	543	Batman’s Cowl As worn by Christian Bale as ‘Batman’ The Dark Knight Rises (2012)	2024-09-06 13:31:54	51.512663	-0.121123	https://live.staticflickr.com/65535/53982882408_660706b9fb_m.jpg	Mac Spud	28178879@N06	photo
829	53982637266	65535	cda670616c	Batman Unmasked 6-9-24 26 Bale cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	533	Batman’s Cowl As worn by Christian Bale as ‘Batman’ Batman Begins (2005)	2024-09-06 13:31:39	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637266_cda670616c_m.jpg	Mac Spud	28178879@N06	photo
830	53982637236	65535	b9198f10d3	Batman Unmasked 6-9-24 29 Affleck cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	526	Batman’s Cowl As worn by Ben Affleck as ‘Batman’ Batman V Superman - Dawn Of Justice (2016)	2024-09-06 13:32:17	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637236_b9198f10d3_m.jpg	Mac Spud	28178879@N06	photo
831	53983068715	65535	b5f47efa28	Batman Unmasked 6-9-24 28 Bale cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	536	Batman’s Cowl As worn by Christian Bale as ‘Batman’ The Dark Knight Rises (2012)	2024-09-06 13:32:02	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068715_b5f47efa28_m.jpg	Mac Spud	28178879@N06	photo
832	53982946359	65535	a6e456285d	Batman Unmasked 6-9-24 31 Affleck cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	536	Batman’s Cowl As worn by Ben Affleck as ‘Batman’ Batman V Superman - Dawn Of Justice (2016)	2024-09-06 13:32:31	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946359_a6e456285d_m.jpg	Mac Spud	28178879@N06	photo
833	53982946369	65535	bc4f107419	Batman Unmasked 6-9-24 30 Affleck cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	512	Batman’s Cowl As worn by Ben Affleck as ‘Batman’ Batman V Superman - Dawn Of Justice (2016)	2024-09-06 13:32:26	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946369_bc4f107419_m.jpg	Mac Spud	28178879@N06	photo
834	53982946314	65535	3eac4948a6	Batman Unmasked 6-9-24 32 Affleck cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	507	Batman’s Cowl As worn by Ben Affleck as ‘Batman’ Justice League (2017)	2024-09-06 13:32:48	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946314_3eac4948a6_m.jpg	Mac Spud	28178879@N06	photo
835	53982637151	65535	8abd4e433f	Batman Unmasked 6-9-24 33 Affleck cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	512	Batman’s Cowl As worn by Ben Affleck as ‘Batman’ Justice League (2017)	2024-09-06 13:33:03	51.512663	-0.121123	https://live.staticflickr.com/65535/53982637151_8abd4e433f_m.jpg	Mac Spud	28178879@N06	photo
836	53983068660	65535	5e505192e2	Batman Unmasked 6-9-24 34 Pattinson cowl	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	514	Batman’s Cowl As worn by Robert Pattinson as ‘Batman’ / ‘Vengeance’ The Batman (2022)	2024-09-06 13:33:17	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068660_5e505192e2_m.jpg	Mac Spud	28178879@N06	photo
837	53982882293	65535	319ca875a7	Batman Unmasked 6-9-24 37 Pattinson batbelt	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	508	Batman’s Batbelt As used by Robert Pattinson as ‘Batman’ / ‘Vengeance’ The Batman (2022)	2024-09-06 13:34:39	51.512663	-0.121123	https://live.staticflickr.com/65535/53982882293_319ca875a7_m.jpg	Mac Spud	28178879@N06	photo
838	53982946184	65535	7d787c4e93	Batman Unmasked 6-9-24 41 Batarang Affleck	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	494	Batarang As used by Ben Affleck as ‘Batman’ Justice League (2017)	2024-09-06 13:35:58	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946184_7d787c4e93_m.jpg	Mac Spud	28178879@N06	photo
839	53981745757	65535	6995fdacf3	Batman Unmasked 6-9-24 40 Grapple Gun Affleck	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	514	Grapple Gun As used by Ben Affleck as ‘Batman’ Justice League (2017)	2024-09-06 13:35:38	51.512663	-0.121123	https://live.staticflickr.com/65535/53981745757_6995fdacf3_m.jpg	Mac Spud	28178879@N06	photo
840	53982946114	65535	0bd3210051	Batman Unmasked 6-9-24 43 Batarang Keaton	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	522	Batarang As used by Michael Keaton as ‘Batman’ Originally seen in Batman (1989) and updated for The Flash (2023)	2024-09-06 13:37:21	51.512663	-0.121123	https://live.staticflickr.com/65535/53982946114_0bd3210051_m.jpg	Mac Spud	28178879@N06	photo
841	53983068475	65535	04f9127545	Batman Unmasked 6-9-24 42 Bruce Wayne business card	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	505	Bruce Wayne Business Card As used by Ben Affleck as ‘Bruce Wayne’ Justice League (2017)	2024-09-06 13:36:57	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068475_04f9127545_m.jpg	Mac Spud	28178879@N06	photo
842	53983068440	65535	a605b9b440	Batman Unmasked 6-9-24 46 Pattinson batarang	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	490	Batarang / Batknife As used by Robert Pattinson as ‘Batman’ / ‘Vengeance’ The Batman (2022)	2024-09-06 13:38:34	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068440_a605b9b440_m.jpg	Mac Spud	28178879@N06	photo
843	53982882123	65535	66f7bfeaf5	Batman Unmasked 6-9-24 47 El Rata Alada Cypher	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	503	El Rata Alada Cypher As used by Robert Pattinson as ‘Bruce Wayne’ Andy Serkis as ‘Alfred Pennyworth’ The Batman (2022)	2024-09-06 13:38:55	51.512663	-0.121123	https://live.staticflickr.com/65535/53982882123_66f7bfeaf5_m.jpg	Mac Spud	28178879@N06	photo
844	53982636916	65535	6b62713abc	Batman Unmasked 6-9-24 44 Grapple Hooks Affleck	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	513	Grapple Hooks As used by Ben Affleck as ‘Batman’ Justice League (2017)	2024-09-06 13:37:40	51.512663	-0.121123	https://live.staticflickr.com/65535/53982636916_6b62713abc_m.jpg	Mac Spud	28178879@N06	photo
845	53983068345	65535	c9deb15200	Batman Unmasked 6-9-24 49 Grapple Hook Pattinson	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	490	Grapple Hook As used by Robert Pattinson as ‘Batman’ / ‘Vengeance’  The Batman (2022)	2024-09-06 13:39:35	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068345_c9deb15200_m.jpg	Mac Spud	28178879@N06	photo
846	53982882028	65535	36f4c0183a	Batman Unmasked 6-9-24 52 Contact reader + laptop Pattinson	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	472	Laptop contact lens reader and laptop As used by Robert Pattinson as ‘Bruce Wayne’ and ‘Batman’ / ‘Vengeance’ The Batman (2022)	2024-09-06 13:40:52	51.512663	-0.121123	https://live.staticflickr.com/65535/53982882028_36f4c0183a_m.jpg	Mac Spud	28178879@N06	photo
847	53983068335	65535	7716f06b4b	Batman Unmasked 6-9-24 51 Monocular Keaton	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	485	Monocular As used by Michael Keaton as ‘Batman’ Originally seen in Batman (1989) and updated for The Flash (2023)	2024-09-06 13:40:12	51.512663	-0.121123	https://live.staticflickr.com/65535/53983068335_7716f06b4b_m.jpg	Mac Spud	28178879@N06	photo
848	53982945929	65535	3f6aa5f991	Batman Unmasked 6-9-24 50 Grapple Hook Keaton	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	498	Grapple Hook As used by Michael Keaton as ‘Batman’ Originally seen in Batman (1989) and updated for The Flash (2023)	2024-09-06 13:39:59	51.512663	-0.121123	https://live.staticflickr.com/65535/53982945929_3f6aa5f991_m.jpg	Mac Spud	28178879@N06	photo
849	53982881988	65535	1cdece7164	Batman Unmasked 6-9-24 53 Contact reader + laptop Pattinson	batman batmanunmasked london uk exhibition nikon z6iii 24120mmf4s	467	Laptop contact lens reader and laptop As used by Robert Pattinson as ‘Bruce Wayne’ and ‘Batman’ / ‘Vengeance’ The Batman (2022)	2024-09-06 13:41:04	51.512663	-0.121123	https://live.staticflickr.com/65535/53982881988_1cdece7164_m.jpg	Mac Spud	28178879@N06	photo
850	53981132686	65535	2aef2c01a3	Teacup	london touring saturday august3 2024 teacup sculpture victoriaembankment victoriaembankmentgardens	9	The license is for the photograph only, the sculpture itself has its own copyright which may affect reusability of this image. Please check your copyright laws to ensure appropriate usage.	2024-08-03 14:36:39	51.509269	-0.120345	https://live.staticflickr.com/65535/53981132686_2aef2c01a3_m.jpg	@bastique	14429081@N00	photo
851	53981132691	65535	6a0d9d387f	Teacup	london touring saturday august3 2024 teacup sculpture victoriaembankment victoriaembankmentgardens	10	The license is for the photograph only, the sculpture itself has its own copyright which may affect reusability of this image. Please check your copyright laws to ensure appropriate usage.	2024-08-03 14:36:17	51.509269	-0.120345	https://live.staticflickr.com/65535/53981132691_6a0d9d387f_m.jpg	@bastique	14429081@N00	photo
852	53976189372	65535	a5d7180cff	River Thames 2024 09 03 #37	london cityoflondon londoneye riverthames bigben stpaulscathedral garethloveringphotography appleiphone15promax 2024 summer september shard paddingtonbasin hmsbelfast towerbridge	24		2024-09-03 14:32:01	51.510044	-0.112956	https://live.staticflickr.com/65535/53976189372_a5d7180cff_m.jpg	Gareth Lovering Photography	35254353@N05	photo
853	53977508945	65535	9b1eee8745	River Thames 2024 09 03 #36	london cityoflondon londoneye riverthames bigben stpaulscathedral garethloveringphotography appleiphone15promax 2024 summer september shard paddingtonbasin hmsbelfast towerbridge	20		2024-09-03 14:31:41	51.510188	-0.111728	https://live.staticflickr.com/65535/53977508945_9b1eee8745_m.jpg	Gareth Lovering Photography	35254353@N05	photo
854	53977508920	65535	1c8a271538	River Thames 2024 09 03 #39	london cityoflondon londoneye riverthames bigben stpaulscathedral garethloveringphotography appleiphone15promax 2024 summer september shard paddingtonbasin hmsbelfast towerbridge	22		2024-09-03 14:32:40	51.509711	-0.115153	https://live.staticflickr.com/65535/53977508920_1c8a271538_m.jpg	Gareth Lovering Photography	35254353@N05	photo
855	53977080536	65535	31c7636c6a	River Thames 2024 09 03 #38	london cityoflondon londoneye riverthames bigben stpaulscathedral garethloveringphotography appleiphone15promax 2024 summer september shard paddingtonbasin hmsbelfast towerbridge	26		2024-09-03 14:32:29	51.509813	-0.114478	https://live.staticflickr.com/65535/53977080536_31c7636c6a_m.jpg	Gareth Lovering Photography	35254353@N05	photo
856	53977505900	65535	d99d93bf50	London Theatres 2024 09 03 #2	london cityoflondon londoneye riverthames bigben stpaulscathedral garethloveringphotography appleiphone15promax 2024 summer september shard paddingtonbasin hmsbelfast towerbridge	13		2024-09-03 11:18:48	51.512827	-0.118175	https://live.staticflickr.com/65535/53977505900_d99d93bf50_m.jpg	Gareth Lovering Photography	35254353@N05	photo
857	53975154383	65535	d56ac51a67	Sky light	4star light london up 2018 windows somersethouse down staircase railings	385	Somerset House, London, England - 23rd September, 2018	2018-09-23 15:23:59	51.510680	-0.116887	https://live.staticflickr.com/65535/53975154383_d56ac51a67_m.jpg	Future-Echoes	48779226@N00	photo
858	53973760014	65535	235d13e730	London pano	london england unitedkingdom	262		2023-09-15 18:06:32	51.509538	-0.117539	https://live.staticflickr.com/65535/53973760014_235d13e730_m.jpg	ppravier	37203237@N00	photo
859	53973679288	65535	e78230d550	London at night	london england unitedkingdom	1812		2023-09-15 21:21:55	51.512736	-0.121087	https://live.staticflickr.com/65535/53973679288_e78230d550_m.jpg	ppravier	37203237@N00	photo
860	53972332546	65535	33bfc811b6	Somerset House	4star cloud shadows people london 2018 somersethouse statue courtyard	330	Somerset House, London, England - 23rd September, 2018	2018-09-23 15:38:16	51.511050	-0.117073	https://live.staticflickr.com/65535/53972332546_33bfc811b6_m.jpg	Future-Echoes	48779226@N00	photo
861	53970502969	65535	1f1bd5312b	Lighting	somersethouse 4star shadows 2018 london lights	300	Somerset House, London, England - 23rd September, 2018	2018-09-23 15:30:33	51.510680	-0.116887	https://live.staticflickr.com/65535/53970502969_1f1bd5312b_m.jpg	Future-Echoes	48779226@N00	photo
862	53969735621	65535	8ffc16e64b	IMG_8058	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	28	St Paul's Cathedral	2024-06-28 09:46:33	51.511213	-0.117773	https://live.staticflickr.com/65535/53969735621_8ffc16e64b_m.jpg	Tai-Hong Kuo	124686008@N08	photo
863	53969975828	65535	70baf297a1	IMG_8053	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	24	St Paul's Cathedral	2024-06-28 09:45:34	51.511213	-0.117773	https://live.staticflickr.com/65535/53969975828_70baf297a1_m.jpg	Tai-Hong Kuo	124686008@N08	photo
864	53968844902	65535	724161ef71	IMG_8043	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	22	St Paul's Cathedral	2024-06-28 09:42:42	51.511213	-0.117773	https://live.staticflickr.com/65535/53968844902_724161ef71_m.jpg	Tai-Hong Kuo	124686008@N08	photo
865	53969734646	65535	a1e2b7c5ce	IMG_8040	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	27	St Paul's Cathedral	2024-06-28 09:42:19	51.511213	-0.117773	https://live.staticflickr.com/65535/53969734646_a1e2b7c5ce_m.jpg	Tai-Hong Kuo	124686008@N08	photo
866	53970065419	65535	a15972c968	IMG_8050	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	29	St Paul's Cathedral	2024-06-28 09:43:37	51.511213	-0.117773	https://live.staticflickr.com/65535/53970065419_a15972c968_m.jpg	Tai-Hong Kuo	124686008@N08	photo
867	53970179505	65535	c607b41b0c	IMG_8033	倫敦 英格蘭 英國 聖保羅大教堂 stpaulscathedrallondon	18	St Paul's Cathedral	2024-06-28 09:41:26	51.511213	-0.117773	https://live.staticflickr.com/65535/53970179505_c607b41b0c_m.jpg	Tai-Hong Kuo	124686008@N08	photo
868	53966693697	65535	f5bffef678	LondonGeneral-WVL94-LF52ZNG-AldwychSS-010904a	wvl94 lf52zng aldwych volvob7tl route77a londongeneral	289	London General WVL94 (LF52 ZNG)    Volvo B7TL / Wright   Route 77A  Aldwych (south side)   1st September 2004 	2004-09-01 00:00:00	51.512234	-0.116568	https://live.staticflickr.com/65535/53966693697_f5bffef678_m.jpg	Michael Wadman	33075566@N08	photo
869	53964256267	65535	0e24168bbc	Door Stepping	london uk street candid streetphotography wellingtonstreet people stphotographia d7500	1531	Wellington Street, London	2024-08-27 12:44:58	51.512568	-0.121031	https://live.staticflickr.com/65535/53964256267_0e24168bbc_m.jpg	jaykay72.	39901710@N05	photo
870	53962919524	65535	05c67435ce	London Skyline, England		40		2024-08-16 21:04:32	51.509511	-0.117728	https://live.staticflickr.com/65535/53962919524_05c67435ce_m.jpg	José Luis Gómez	86643826@N02	photo
871	53960410833	65535	ce1af91707	London School of Economics, Westminster ロンドン・スクール・オブ・エコノミクス、ウェストミンスター、イギリス	2024 lse london londonschoolofeconomics uk unitedkingdom westminster university イギリス ウェストミンスター ロンドン 大学 英国	816		2024-08-01 00:00:00	51.513399	-0.117158	https://live.staticflickr.com/65535/53960410833_ce1af91707_m.jpg	Mr Mikage (ミスター御影）	54021454@N05	photo
872	53959234322	65535	77c4d44e09	Hirsute	london uk street candid streetphotography strand people stphotographia d7500	1277	Strand, London	2024-08-27 11:48:09	51.513049	-0.114433	https://live.staticflickr.com/65535/53959234322_77c4d44e09_m.jpg	jaykay72.	39901710@N05	photo
873	53958290110	65535	fd220b25b0	Savoy Theatre 4401	savoy london westend savoyhill cartinglane thestrand cjphipps franktugwell listed grade2 cityofwestminster greaterlondon glc capital england uk city om1 olympus omsystem copyright building architecture theatre theater teatro outside exterior victorian	521	Savoy Theatre, London. Built in 1881 and designed by C J Phipps, the entrance was originally in Carting Lane (seen here), this was altered to the present location alongside the hotel (built from profits from the theatre) in 1903. In 1929 Frank Tugwell with Basil Ionides completely reconstructed the interior of the theatre, whilst Easton &amp; Robertson created the Strand entrance to both the theatre and hotel in the art deco style. It was restored in 1993 by Whitfield &amp; Partners after a major fire. Grade 2* listed. Part of the Ambassador Theatre Group.   City of Westminster, West End, London, England - Savoy Theatre, Strand / Carting Lane / Savoy Hill August 2024	2024-08-16 16:25:25	51.510144	-0.120913	https://live.staticflickr.com/65535/53958290110_fd220b25b0_m.jpg	stagedoor	12494104@N00	photo
